Inkomsttyp;Inkomsttypsnamn;Inkomsthuvudgrupp;Inkomsthuvudgruppsnamn;Inkomsttitelgrupp;Inkomsttitelgruppsnamn;Inkomsttitel;Inkomsttitelsnamn;År;Statens budget;Utfall;Inkomsttyp utfallsår;Inkomsttypsnamn utfallsår;Inkomsthuvudgrupp utfallsår;Inkomsthuvudgruppsnamn utfallsår;Inkomsttitelgrupp utfallsår;Inkomsttitelgruppsnamn utfallsår;Inkomsttitel utfallsår;Inkomsttitelsnamn utfallsår
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1440;Koldioxidskatt;1443;Koldioxidskatt övrigt;2016;839,69636896;564,284605;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1440;Koldioxidskatt;1443;Koldioxidskatt övrigt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1451;Svavelskatt;2016;14,109367;10,820226;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1451;Svavelskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1452;Skatt på råtallolja;2016;;0;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1452;Skatt på råtallolja
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1453;Särskild skatt mot försurning;2016;49,26172919;51,98744555;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1453;Särskild skatt mot försurning
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1454;Skatt på bekämpningsmedel;2016;124,88560232;126,69088376;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1454;Skatt på bekämpningsmedel
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1455;Skatt på termisk effekt i kärnkraftsreaktorer;2016;4643,877792;4252,687921;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1455;Skatt på termisk effekt i kärnkraftsreaktorer
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1456;Avfallsskatt;2016;142,17636803;302,068721;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1456;Avfallsskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1457;Avgifter till Kemikalieinspektionen;2016;44,4;49,348345;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1457;Avgifter till Kemikalieinspektionen
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1458;Övriga skatter;2016;146,089607;74,116967;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1458;Övriga skatter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1459;Intäkter från EU:s handel med utsläppsrätter;2016;334,55924489;336;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1459;Intäkter från EU:s handel med utsläppsrätter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1471;Fordonsskatt;2016;14042,20876411;13381,35353468;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1471;Fordonsskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1472;Vägavgifter;2016;783,90583689;896,29028549;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1472;Vägavgifter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1473;Trängselskatt;2016;2470,1;2578,505771;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1473;Trängselskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1474;Skatt på trafikförsäkringspremier;2016;2825,66415468;2840,152075;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1474;Skatt på trafikförsäkringspremier
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1481;Systembolaget AB:s överskott;2016;261,09506873;289,158214;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1481;Systembolaget AB:s överskott
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1482;Inlevererat överskott från Svenska Spel AB;2016;4572,75;4822,745247;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1482;Inlevererat överskott från Svenska Spel AB
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1483;Skatt på spel;2016;16,36791912;14,551;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1483;Skatt på spel
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1484;Lotteriskatt;2016;1316,30027918;1440,657986;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1484;Lotteriskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1485;Spelavgifter;2016;30,5;29,7417862;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1485;Lotteriavgifter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1486;Skatt på annonser och reklam;2016;241,23792396;200,801752;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1486;Skatt på annonser och reklam
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1488;Lokalradioavgifter;2016;118,1;124,493318;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1488;Lokalradioavgifter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1489;Avgifter avseende Myndigheten för radio och tv;2016;8,7;8,7;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1489;Avgifter avseende Myndigheten för radio och tv
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1491;Avgifter för telekommunikation;2016;102;97,505445;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1491;Avgifter för telekommunikation
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1492;Försäljningsskatt på motorfordon;2016;;0;1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1492;Försäljningsskatt på motorfordon
1000;Statens skatteinkomster;1500;Skatt på import;1510;Skatt på import;1511;Tullmedel;2016;6377,71069208;6043,66767316;1000;Statens skatteinkomster;1500;Skatt på import;1510;Skatt på import;1511;Tullmedel
1000;Statens skatteinkomster;1500;Skatt på import;1510;Skatt på import;1512;Sockeravgifter;2016;77,57088383;33,100582;1000;Statens skatteinkomster;1500;Skatt på import;1510;Skatt på import;1512;Sockeravgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1610;Restförda skatter;1611;Restförda skatter, hushåll;2016;-1535,10767757;-1736,71274826;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1610;Restförda skatter;1611;Restförda skatter, hushåll
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1610;Restförda skatter;1612;Restförda skatter, företag;2016;-4339,77819143;-2972,37821774;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1610;Restförda skatter;1612;Restförda skatter, företag
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1621;Omprövningar aktuellt taxeringsår;2016;-82,590996;-228,924816;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1621;Omprövningar aktuellt taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1622;Omprövningar äldre taxeringsår;2016;3579,488718;-105,045363;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1622;Omprövningar äldre taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1623;Anstånd;2016;-2604,728489;2116,929303;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1623;Anstånd
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1624;Övriga skatter;2016;2132,52036169;2986,73413426;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1624;Övriga skatter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1625;Skattetillägg;2016;137,058697;176,457452;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1625;Skattetillägg
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1626;Förseningsavgifter;2016;131,94376;147,7037;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1626;Förseningsavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1631;Omprövningar aktuellt taxeringsår;2016;-960,61199;-1480,387286;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1631;Omprövningar aktuellt taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1632;Omprövningar äldre taxeringsår;2016;400;-843,678727;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1632;Omprövningar äldre taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1633;Anstånd;2016;-1000;3491,825917;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1633;Anstånd
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1634;Övriga skatter;2016;516,12255147;355,5694029;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1634;Övriga skatter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1635;Skattetillägg;2016;1149,35995536;1476,123763;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1635;Skattetillägg
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1636;Förseningsavgifter;2016;264,18408139;358,681891;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1636;Förseningsavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1641;Insättningsgarantiavgifter;2016;4870,7714;4914,058;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1641;Insättningsgarantiavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1642;Avgifter till Kärnavfallsfonden;2016;2451,051;3735,653;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1642;Avgifter till Kärnavfallsfonden
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1644;Batteriavgifter;2016;4,451;3,612;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1644;Batteriavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1645;Kväveoxidavgifter;2016;666,004;566,174;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1645;Kväveoxidavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1647;Resolutionsavgifter;2016;;3393,255;1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1647;Resolutionsavgifter
1000;Statens skatteinkomster;1700;Avgående poster, skatter till EU;1710;EU-skatter;1711;EU-skatter;2016;-6455,28157592;-6076,76825516;1000;Statens skatteinkomster;1700;Avgående poster, skatter till EU;1710;EU-skatter;1711;EU-skatter
1000;Statens skatteinkomster;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1811;Kommunala skatter;2016;-684659,34681472;-685914,889415;1000;Statens skatteinkomster;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1811;Kommunala inkomstskatter
1000;Statens skatteinkomster;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1812;Avgifter till AP-fonder;2016;-232855,15561333;-233904,500124;1000;Statens skatteinkomster;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1812;Avgifter till AP-fonder
1000;Statens skatteinkomster;1900;Periodiseringar;1910;Uppbördsförskjutningar;1911;Uppbördsförskjutningar;2016;17742,737;9498,70936373;1000;Statens skatteinkomster;1900;Periodiseringar;1910;Uppbördförskjutningar;1911;Uppbördsförskjutningar
1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1921;Kommuner och regioner;2016;2363,0214371;-1019,02656496;1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1921;Kommuner och landsting
1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1922;Ålderspensionssystemet;2016;1840,74193875;1819,520815;1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1922;Ålderpensionssystemet
1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1923;Företag och hushåll;2016;-1341,67477291;20534,1666056;1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1923;Företag och hushåll
1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1924;Kyrkosamfund;2016;-669,03496437;883,233082;1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1924;Kyrkosamfund
1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1925;EU;2016;33,62976507;25,40013807;1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1925;EU
1000;Statens skatteinkomster;1900;Periodiseringar;1930;Anstånd;1931;Anstånd;2016;-5,505214;-311,123859;1000;Statens skatteinkomster;1900;Periodiseringar;1930;Anstånd;1931;Anstånd
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2110;Affärsverkens inlevererade överskott;2114;Luftfartsverkets inlevererade överskott;2016;11,7;;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2110;Affärsverkens inlevererade överskott;2114;Luftfartsverkets inlevererade överskott
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2110;Affärsverkens inlevererade överskott;2116;Affärsverket Svenska Kraftnäts inlevererade utdelning och inleverans av motsvari;2016;495;729;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2110;Affärsverkens inlevererade överskott;2116;Affärsverket Svenska Kraftnäts inlevererade utdelning och inleverans av motsvari
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2120;Övriga myndigheters inlevererade överskott;2124;Inlevererat överskott av Riksgäldskontorets garantiverksamhet;2016;50;26,453716;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2120;Övriga myndigheters inlevererade överskott;2124;Inlevererat överskott av Riksgäldskontorets garantiverksamhet
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2120;Övriga myndigheters inlevererade överskott;2126;Inlevererat överskott av statsstödd exportkredit;2016;100;164,137277;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2120;Övriga myndigheters inlevererade överskott;2126;Inlevererat överskott av statsstödd exportkredit
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2120;Övriga myndigheters inlevererade överskott;2127;Inlevererat överskott från övriga myndigheter;2016;76,4;515,049495;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2120;Övriga myndigheters inlevererade överskott;2127;Inlevererat överskott från övriga myndigheter
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2130;Riksbankens inlevererade överskott;2131;Riksbankens inlevererade överskott;2016;2700;2800;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2130;Riksbankens inlevererade överskott;2131;Riksbankens inlevererade överskott
2000;Inkomster av statens verksamhet;2200;Överskott av statens fastighetsförvaltning;2210;Överskott av fastighetsförvaltning;2215;Inlevererat överskott av statens fastighetsförvaltning;2016;239;286,27065913;2000;Inkomster av statens verksamhet;2200;Överskott av statens fastighetsförvaltning;2210;Överskott av fastighetsförvaltning;2215;Inlevererat överskott av statens fastighetsförvaltning
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2314;Ränteinkomster på lån till fiskerinäringen;2016;0,00818851;0,000075;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2314;Ränteinkomster på lån till fiskerinäringen
